SHOT_DIST,CLOSE_DEF_DIST,SHOT_CLOCK,GAME_CLOCK,PERIOD,DRIBBLES,shot_zone,game_stage,player_fg_pct,is_original,IS_CHOSEN,group_id,player_name
6.477720621347604,2.5116611410995477,19.01758896544464,544.0,3,6,mid_range,mid_start,0.2553617150882568,False,0,7,lebron james
23.5,5.7,0.2,396.0,3,0,deep_three,mid_end,0.6363636363636364,True,1,8,lebron james
26.363429310064937,5.060368961188512,5.138345957013779,396.0,3,1,deep_three,mid_end,0.6101408928039028,False,0,8,lebron james
8.549331624387825,5.710850762712011,0.0,396.0,3,0,mid_range,mid_end,0.6350589132204708,False,0,8,lebron james
21.618997466620534,7.774542954805443,1.4407164636004821,396.0,3,0,deep_three,mid_end,0.6106545112693011,False,0,8,lebron james
20.8,11.5,17.5,145.0,1,5,long_range,early,0.3333333333333333,True,1,9,lebron james
8.197703906923117,10.0,18.90443208368344,145.0,1,4,mid_range,early,0.31643106510720276,False,0,9,lebron james
10.523930436471204,0.0,16.341961379219043,145.0,1,5,mid_range,early,0.3458453761264502,False,0,9,lebron james
20.902606579747452,3.5591812630526745,19.49670168320096,145.0,1,6,long_range,early,0.3043644703365152,False,0,9,lebron james
4.7,2.9,16.9,253.0,4,5,mid_range,late,0.45,True,1,10,lebron james
10.662106421017814,0.06921356670768697,17.3028553952728,253.0,4,4,mid_range,late,0.44328553166070805,False,0,10,lebron james
11.581189154633634,3.8335456990298242,18.59558086138413,253.0,4,3,mid_range,late,0.44392924106272447,False,0,10,lebron james
24.44526333670377,0.0,13.298292086217954,253.0,4,3,deep_three,late,0.4288668691469325,False,0,10,lebron james
3.6,1.4,11.6,447.0,1,15,restricted_area,early,0.0,True,1,11,lebron james
2.4652984634281827,3.9231108855274552,9.006475874789077,447.0,1,14,restricted_area,early,0.0,False,0,11,lebron james
20.733951330655916,2.9098273855354626,10.436696757585862,447.0,1,14,deep_three,early,0.0,False,0,11,lebron james
1.88984837185814,6.972326648471468,13.078566698166203,447.0,1,13,restricted_area,early,0.0,False,0,11,lebron james
4.6,1.0,12.4,584.0,3,3,mid_range,mid_start,0.7272727272727273,True,1,12,lebron james
3.26489557185666,4.401676423223507,14.01555929120482,584.0,3,2,mid_range,mid_start,0.7036486225510608,False,0,12,lebron james
23.60069628208356,3.054763959432805,14.802077607558063,584.0,3,3,deep_three,mid_start,0.7394950859867896,False,0,12,lebron james
11.978700423975688,0.0,13.11081018579209,584.0,3,4,mid_range,mid_start,0.7406709097058181,False,0,12,lebron james
19.0,3.9,5.1,636.0,1,0,long_range,very_early,1.0,True,1,13,lebron james
28.07223841980926,4.327844440058548,3.1203533412394098,636.0,1,0,deep_three,very_early,0.9984979472819124,False,0,13,lebron james
18.17340638302038,8.123374175468438,2.86189557563115,636.0,1,0,long_range,very_early,0.9689110716166556,False,0,13,lebron james
16.6,3.6,14.6,47.0,3,10,long_range,mid_end,0.5625,True,1,14,lebron james
3.5518407592636354,6.166575209610407,14.455176604420608,47.0,3,10,restricted_area,mid_end,0.5530941649204338,False,0,14,lebron james
22.007320642942954,2.3060592881926705,15.160720842666562,47.0,3,9,long_range,mid_end,0.561839393493751,False,0,14,lebron james
25.267620197318994,0.07005876117486443,14.890502011603402,47.0,3,11,deep_three,mid_end,0.5456602839987174,False,0,14,lebron james
17.1,3.9,5.3,144.0,2,1,long_range,early,0.75,True,1,15,lebron james
20.38089133833915,5.758769583076249,4.6553754333503345,144.0,2,0,long_range,early,0.7519075430330782,False,0,15,lebron james
9.451235166043794,5.537026903899408,4.751245152603932,144.0,2,0,mid_range,early,0.7409062569687056,False,0,15,lebron james
28.0,4.5,5.8,430.0,1,0,deep_three,early,0.6666666666666666,True,1,16,lebron james
9.93873897240503,3.6785194999220563,2.758761935256319,430.0,1,0,mid_range,early,0.6526856417967875,False,0,16,lebron james
23.674125948696084,6.698233088230387,5.32683397923718,430.0,1,1,deep_three,early,0.6428296475224048,False,0,16,lebron james
16.35859356127388,2.5513042398299266,6.441529326136803,430.0,1,0,long_range,early,0.6615193089192641,False,0,16,lebron james
24.7,12.1,21.7,469.0,3,0,deep_three,mid_end,0.5294117647058824,True,1,17,lebron james
25.845282558225144,10.0,24.0,469.0,3,0,deep_three,mid_end,0.5164589949506834,False,0,17,lebron james
25.661560170388274,5.731812445914411,23.867128212465715,469.0,3,0,deep_three,mid_end,0.5178387817540158,False,0,17,lebron james
16.674424949954272,10.0,20.66136063156047,469.0,3,0,long_range,mid_end,0.5434387104184671,False,0,17,lebron james
9.6,8.1,4.4,320.0,4,19,mid_range,late,0.5714285714285714,True,1,18,lebron james
13.346354782798059,6.528641103583741,1.5487273974394689,320.0,4,19,mid_range,late,0.599673926070723,False,0,18,lebron james
7.481288477627194,1.3086298269925043,3.4140122925732,320.0,4,20,mid_range,late,0.5666627917063931,False,0,18,lebron james
25.276456180092637,3.645231604127539,6.52051109176278,320.0,4,19,deep_three,late,0.5773108278310213,False,0,18,lebron james
23.0,6.8,12.9,531.0,2,0,deep_three,early,0.2222222222222222,True,1,19,lebron james
23.834084566731704,4.73721833751164,11.819689123039844,531.0,2,0,deep_three,early,0.22723375042493252,False,0,19,lebron james
23.412412977523623,9.46185215004645,13.66290965649614,531.0,2,0,deep_three,early,0.23607586821189508,False,0,19,lebron james
20.6,6.3,7.2,388.0,1,3,long_range,early,0.3333333333333333,True,1,20,lebron james
2.7361829983972425,8.099291191291233,8.733452910601006,388.0,1,3,restricted_area,early,0.34140815695123183,False,0,20,lebron james
13.473987402830838,8.011515464500285,5.987484044292945,388.0,1,3,long_range,early,0.35078876671448506,False,0,20,lebron james
20.10938017985251,2.202494408705304,7.6688085944593,388.0,1,3,long_range,early,0.3169158179431196,False,0,20,lebron james
4.1,7.4,20.7,368.0,1,4,mid_range,early,0.0,True,1,21,lebron james
10.112422003393327,0.8138083540187253,21.50337442394089,368.0,1,2,mid_range,early,0.0,False,0,21,lebron james
6.818567419567379,4.493547265943581,24.0,368.0,1,1,mid_range,early,0.023743823430912872,False,0,21,lebron james
12.801774015103796,7.0319185477553905,19.49950077447607,368.0,1,3,mid_range,early,0.0,False,0,21,lebron james
3.6,4.6,18.7,345.0,4,6,restricted_area,late,0.2608695652173913,True,1,22,lebron james
3.1836107226910464,7.696176791044472,18.08469123431233,345.0,4,6,restricted_area,late,0.24856216774723966,False,0,22,lebron james
4.0707478754918895,3.3788352763755025,14.9476046386723,345.0,4,7,restricted_area,late,0.28398232476468716,False,0,22,lebron james
17.035510801381744,2.985035469970703,18.78289158809557,345.0,4,5,long_range,late,0.2710673219615015,False,0,22,lebron james
25.5,4.1,15.0,495.0,2,6,deep_three,early,0.5,True,1,23,lebron james
23.202508894666153,1.6066044071828647,11.892087505938363,495.0,2,5,deep_three,early,0.5075279943138833,False,0,23,lebron james
9.68687451476537,3.117279473357135,14.613053930012526,495.0,2,4,mid_range,early,0.5000878159880308,False,0,23,lebron james
25.752167607025573,6.2282549106943526,12.189577656467959,495.0,2,6,deep_three,early,0.4944627559928805,False,0,23,lebron james
25.4,6.7,7.0,8.0,2,18,deep_three,early,0.42857142857142855,True,1,24,lebron james
22.845796910509055,3.4137241908302363,2.869456786268268,8.0,2,17,deep_three,early,0.4056729371827914,False,0,24,lebron james
3.4212054754495487,5.034357629371157,8.0,8.0,2,19,mid_range,early,0.41234539900097944,False,0,24,lebron james
25.3,7.1,15.3,364.0,3,7,deep_three,mid_end,0.5,True,1,25,lebron james
5.973091648452437,8.522802782545524,15.865014519189522,364.0,3,7,mid_range,mid_end,0.49837055725869267,False,0,25,lebron james
4.640059257109216,5.138045767446778,17.49173524599978,364.0,3,8,restricted_area,mid_end,0.5125313002697285,False,0,25,lebron james
27.556197900879365,4.972537256170292,14.391014070101939,364.0,3,7,deep_three,mid_end,0.48250064675837073,False,0,25,lebron james
6.9,2.9,3.4,11.0,3,21,mid_range,mid_end,0.35294117647058826,True,1,26,lebron james
5.274183079287104,0.0,1.268484525106763,11.0,3,22,mid_range,mid_end,0.3134702877173778,False,0,26,lebron james
5.983605277907214,5.201315503556318,1.200686906357471,11.0,3,22,mid_range,mid_end,0.3418925430370814,False,0,26,lebron james
0.7328546007645489,2.2867245164986767,1.6008554996253261,11.0,3,21,mid_range,mid_end,0.36844695917789394,False,0,26,lebron james
22.3,5.0,5.9,351.0,4,18,deep_three,late,0.5,True,1,27,lebron james
1.3,3.5,2.8,338.0,2,4,restricted_area,early,0.2727272727272727,True,1,28,lebron james
19.15543236680235,4.755866265551305,6.265607389511727,338.0,2,4,deep_three,early,0.30141307791030814,False,0,28,lebron james
2.258001536354114,5.770234735705666,4.54938332894433,338.0,2,4,restricted_area,early,0.2681368409188634,False,0,28,lebron james
24.535530978861267,4.053094435061736,2.3565168420775753,338.0,2,5,deep_three,early,0.2859742748086728,False,0,28,lebron james
9.8,2.2,6.6,561.0,2,8,mid_range,very_early,1.0,True,1,29,lebron james
4.916714832809234,2.033894470168397,1.9236676641615071,561.0,2,6,mid_range,very_early,0.9675427316947742,False,0,29,lebron james
7.3,5.5,19.2,550.0,1,4,mid_range,very_early,0.0,True,1,30,lebron james
9.258214908636656,2.2128549663854784,15.147398079316932,550.0,1,4,mid_range,very_early,0.02247634790053743,False,0,30,lebron james
7.430698061996092,2.483109060675883,20.172472082206312,550.0,1,2,mid_range,very_early,0.015092235189519314,False,0,30,lebron james
12.148601980618363,7.048516023692095,17.183445913661192,550.0,1,4,mid_range,very_early,0.011898718482422964,False,0,30,lebron james
5.5,33.3,22.0,537.0,1,1,mid_range,early,1.0,True,1,31,lebron james
8.561558499282102,2.0347972416931954,23.25307115006559,537.0,1,1,mid_range,early,1.0,False,0,31,lebron james
2.0305467348908657,5.015788028364969,22.304710609032877,537.0,1,3,restricted_area,early,1.0,False,0,31,lebron james
6.041287637886066,10.0,21.781845766417884,537.0,1,0,mid_range,early,1.0,False,0,31,lebron james
0.5,3.5,21.2,71.0,2,4,restricted_area,early,0.42857142857142855,True,1,32,lebron james
3.404969119678742,0.029877343500058995,23.329308817120705,71.0,2,5,restricted_area,early,0.44059523428121306,False,0,32,lebron james
10.209948006425998,1.8969029047781942,21.01896670370288,71.0,2,3,mid_range,early,0.4399563435384889,False,0,32,lebron james
1.3767687157899904,7.91424475587953,19.923302915533167,71.0,2,4,restricted_area,early,0.4337702392193582,False,0,32,lebron james
6.8,4.4,15.0,59.0,1,10,mid_range,early,0.6666666666666666,True,1,33,lebron james
6.816561629390582,0.9831271377301434,14.376673260077528,59.0,1,9,mid_range,early,0.6536222616101339,False,0,33,lebron james
11.73819545448031,1.7074932747069205,18.32194740058294,59.0,1,10,mid_range,early,0.6705520931935738,False,0,33,lebron james
1.848047445638516,5.906460709977846,14.76266511759072,59.0,1,10,restricted_area,early,0.6582737751826652,False,0,33,lebron james
20.4,3.9,3.9,582.0,3,0,long_range,mid_start,0.5,True,1,34,lebron james
13.29391511830657,3.9475158061041835,4.852838693384466,582.0,3,1,mid_range,mid_start,0.4986057865459236,False,0,34,lebron james
15.52588145589035,6.601492953464229,4.137866341996981,582.0,3,1,long_range,mid_start,0.4783130891799723,False,0,34,lebron james
10.49870402660951,5.4703573024085514,0.9604344437670305,582.0,3,0,mid_range,mid_start,0.47747072779815114,False,0,34,lebron james
2.8,0.0,14.0,2.0,2,0,restricted_area,early,0.875,True,1,35,lebron james
25.82606652763916,6.685503825281151,2.0,2.0,2,0,deep_three,early,0.8519611202026814,False,0,35,lebron james
0.664847024899456,1.0662155674037466,2.0,2.0,2,0,restricted_area,early,0.9186164890790544,False,0,35,lebron james
25.048874959492764,0.0,2.0,2.0,2,0,deep_three,early,0.8641265578099299,False,0,35,lebron james
26.0,4.5,6.0,25.0,4,3,deep_three,clutch,0.3888888888888889,True,1,36,lebron james
2.480144955919533,4.03584448710579,7.3374451718009865,25.0,4,2,restricted_area,clutch,0.3871626507533125,False,0,36,lebron james
28.87591563251224,6.182091224871808,4.120494706892883,25.0,4,3,deep_three,clutch,0.39178022003786606,False,0,36,lebron james
3.676972067598516,0.0,5.623934293045009,25.0,4,1,restricted_area,clutch,0.3805628275742968,False,0,36,lebron james
6.4,2.6,14.8,272.0,4,9,mid_range,late,0.3076923076923077,True,1,37,lebron james
7.674493353062577,0.07930927468021132,14.833654924168732,272.0,4,9,mid_range,late,0.3207897405063618,False,0,37,lebron james
2.3333021975275257,6.38962111232201,12.362363844833117,272.0,4,8,mid_range,late,0.3114165708960632,False,0,37,lebron james
8.947949916140352,1.7913336086507226,10.095472518355425,272.0,4,8,mid_range,late,0.2951715761194865,False,0,37,lebron james
4.3,3.2,14.8,651.0,4,9,mid_range,late,0.9333333333333333,True,1,38,lebron james
24.762573628524375,4.6802959397357125,16.705780016879327,651.0,4,10,deep_three,late,0.9436014526832964,False,0,38,lebron james
7.907734348161325,1.5638952424330768,10.526982816942063,651.0,4,10,mid_range,late,0.9211878884536563,False,0,38,lebron james
7.160957612812671,6.244977055284783,17.942177342031176,651.0,4,9,mid_range,late,0.9159806490522063,False,0,38,lebron james
11.2,3.2,19.8,91.0,2,2,mid_range,early,0.4,True,1,39,lebron james
6.768548305400947,0.0,20.465633063888454,91.0,2,2,mid_range,early,0.40961870542324813,False,0,39,lebron james
25.489031093747393,5.404976684139279,16.71888369852371,91.0,2,1,deep_three,early,0.4221808029257853,False,0,39,lebron james
3.1550379486334794,7.029931968471991,24.0,91.0,2,1,mid_range,early,0.37949772302005075,False,0,39,lebron james
7.7,15.9,21.3,513.0,2,0,mid_range,early,0.6,True,1,40,lebron james
9.168730816552184,3.0013005402527217,24.0,513.0,2,0,mid_range,early,0.6187609053537634,False,0,40,lebron james
10.363051977413715,10.0,19.377520900119904,513.0,2,1,mid_range,early,0.6045730386969004,False,0,40,lebron james
27.3433055918463,1.244665020034816,22.124936209446393,513.0,2,0,deep_three,early,0.6299789605469965,False,0,40,lebron james
11.9,3.7,12.9,516.0,2,2,mid_range,early,0.7142857142857143,True,1,41,lebron james
4.961158937330698,6.150597692154204,12.201703036622154,516.0,2,3,mid_range,early,0.7343836153372049,False,0,41,lebron james
25.692439416134928,4.491905597696309,14.494120544866334,516.0,2,2,deep_three,early,0.7122472274087467,False,0,41,lebron james
6.5575569113349506,1.3958291272249252,11.458552724354464,516.0,2,0,mid_range,early,0.7200282916058737,False,0,41,lebron james
3.2,0.7,18.4,592.0,2,6,restricted_area,very_early,0.0,True,1,42,lebron james
3.861050509278386,7.2362336536812615,19.63420828978783,592.0,2,6,restricted_area,very_early,0.0,False,0,42,lebron james
2.1091828856985053,2.9709576077094546,16.19920236336175,592.0,2,5,restricted_area,very_early,0.019714036491104744,False,0,42,lebron james
6.7,1.7,3.4,674.0,1,6,mid_range,very_early,1.0,True,1,43,lebron james
24.15056361949468,7.648296878166451,0.0,674.0,1,3,deep_three,very_early,0.9615208423232784,False,0,43,lebron james
8.29148175378358,3.7120328006330254,5.664504423999139,674.0,1,5,mid_range,very_early,0.9981416302693478,False,0,43,lebron james
20.368840580892158,2.338391586477946,2.4501013525189577,674.0,1,6,long_range,very_early,1.0,False,0,43,lebron james
5.8,1.2,13.1,283.0,3,12,mid_range,mid_end,0.5555555555555556,True,1,44,lebron james
12.803029367651366,2.823233448956814,11.379655637445705,283.0,3,11,mid_range,mid_end,0.5600374209537609,False,0,44,lebron james
25.1,6.8,9.0,517.0,3,2,deep_three,mid_end,0.5384615384615384,True,1,45,lebron james
6.769737170372706,2.130278330585848,7.717715728275579,517.0,3,2,mid_range,mid_end,0.5164929707318996,False,0,45,lebron james
27.453607869394315,5.908967194097761,2.42291145188664,517.0,3,2,deep_three,mid_end,0.5684698806082936,False,0,45,lebron james
22.40183948532818,4.058505257303803,9.719828162918315,517.0,3,2,deep_three,mid_end,0.5279983237768008,False,0,45,lebron james
20.5,4.0,7.2,681.0,3,1,long_range,mid_start,0.4666666666666667,True,1,46,lebron james
12.60995931721476,3.7508283324460616,9.22484462389841,681.0,3,1,long_range,mid_start,0.4378079762764704,False,0,46,lebron james
16.972963147225,6.112555826929789,6.252032276417438,681.0,3,1,long_range,mid_start,0.47508439695965365,False,0,46,lebron james
7.3,3.1,5.4,303.0,1,3,mid_range,early,0.6666666666666666,True,1,47,lebron james
10.231780695758719,6.197430137371537,4.115892354396117,303.0,1,1,mid_range,early,0.6287797865162331,False,0,47,lebron james
20.33510808493995,3.906735899900136,3.154800056925896,303.0,1,1,long_range,early,0.6689655540428149,False,0,47,lebron james
8.462052311649932,4.430061603574238,10.966164899048941,303.0,1,1,mid_range,early,0.6886697217527799,False,0,47,lebron james
1.2,6.7,18.6,444.0,3,0,restricted_area,mid_end,0.23529411764705882,True,1,48,lebron james
2.4934796625722275,3.2561765833396685,16.51992593486742,444.0,3,0,restricted_area,mid_end,0.24422165637535764,False,0,48,lebron james
2.2738771810707448,0.10214367417528969,16.50850301487767,444.0,3,0,restricted_area,mid_end,0.22194418174764313,False,0,48,lebron james
24.2,5.3,17.9,397.0,2,0,deep_three,early,0.6,True,1,49,lebron james
16.3716671357737,5.0038803972903025,15.859469778732123,397.0,2,0,long_range,early,0.593871554615292,False,0,49,lebron james
4.080748659160265,4.384825671516557,18.017815610048714,397.0,2,0,restricted_area,early,0.5962824541958146,False,0,49,lebron james
26.92995911631095,7.637602313206,16.3249316036667,397.0,2,1,deep_three,early,0.6008260730640759,False,0,49,lebron james
16.6,2.9,12.3,219.0,4,2,long_range,late,0.3181818181818182,True,1,50,lebron james
23.49861708018647,3.1475346168175204,15.6823459960049,219.0,4,1,long_range,late,0.28766185690915336,False,0,50,lebron james
17.46277672761067,6.349810605908521,12.55365793667426,219.0,4,1,long_range,late,0.3252970138552565,False,0,50,lebron james
2.5621326097007895,4.778395454693046,9.709829885519602,219.0,4,2,restricted_area,late,0.3244623512301303,False,0,50,lebron james
22.3,4.7,3.9,415.0,3,1,deep_three,mid_end,0.1111111111111111,True,1,51,lebron james
24.392256231382813,3.032742944627692,1.129593217845689,415.0,3,3,deep_three,mid_end,0.0901693548493252,False,0,51,lebron james
24.830892148790493,0.5596563097146721,2.3476684398437992,415.0,3,2,deep_three,mid_end,0.11491633804519619,False,0,51,lebron james
26.71052146243627,6.366931742633776,4.3748695520266745,415.0,3,0,deep_three,mid_end,0.09987398889105087,False,0,51,lebron james
18.4,3.7,5.8,505.0,1,1,long_range,early,1.0,True,1,52,lebron james
18.000240980095125,4.778753825824065,11.373405718144085,505.0,1,0,long_range,early,1.0,False,0,52,lebron james
2.7266483886245734,3.826219938080431,2.3461167528397495,505.0,1,1,restricted_area,early,0.9675983760770483,False,0,52,lebron james
5.708912468476954,3.507681678171425,6.810610223100099,505.0,1,1,mid_range,early,0.9857063581563614,False,0,52,lebron james
4.3,3.7,6.2,545.0,4,9,mid_range,late,0.6470588235294118,True,1,53,lebron james
1.6359681118973048,7.064508235693813,6.323792609480162,545.0,4,9,restricted_area,late,0.6335088518882316,False,0,53,lebron james
23.7,3.2,6.2,491.0,2,0,deep_three,early,0.5555555555555556,True,1,54,lebron james
26.381879125236054,4.593980553244604,10.532823454905081,491.0,2,0,deep_three,early,0.576793493233472,False,0,54,lebron james
19.64738020627536,7.13000284302792,6.85370960399708,491.0,2,1,long_range,early,0.5699178232551395,False,0,54,lebron james
19.5,1.1,0.2,488.0,2,5,long_range,early,0.6,True,1,55,lebron james
26.76974589894501,0.0,0.0,488.0,2,4,deep_three,early,0.5849032277088173,False,0,55,lebron james
21.66173049568183,4.818247844186733,0.9754118021285489,488.0,2,4,long_range,early,0.5933190591215458,False,0,55,lebron james
8.7,3.4,5.1,29.0,3,22,mid_range,mid_end,1.1818181818181819,True,1,56,lebron james
16.514426438126378,2.4127436400509383,5.712082712001238,29.0,3,23,long_range,mid_end,1.0,False,0,56,lebron james
9.67272674702876,0.6610401154197305,5.693668832403637,29.0,3,20,mid_range,mid_end,1.0,False,0,56,lebron james
8.64364653985808,3.6844983764040027,1.9152516712380763,29.0,3,20,mid_range,mid_end,1.0,False,0,56,lebron james
25.1,5.6,10.9,461.0,1,0,deep_three,early,1.0,True,1,57,lebron james
28.445794749471233,4.563230200694725,14.33700678170154,461.0,1,0,deep_three,early,1.0,False,0,57,lebron james
1.2064005180031505,6.067583318033977,14.697492838853197,461.0,1,0,restricted_area,early,0.9969835398980631,False,0,57,lebron james
27.658751520524643,7.285092514758798,8.532761047618074,461.0,1,0,deep_three,early,0.9768070537045455,False,0,57,lebron james
5.6,0.8,21.5,187.0,2,1,mid_range,early,0.2857142857142857,True,1,58,lebron james
15.74607910499219,3.3562990969685065,21.48943496476674,187.0,2,0,mid_range,early,0.2942850584739366,False,0,58,lebron james
5.701084282744781,4.711537825018288,21.88378485052246,187.0,2,1,mid_range,early,0.3153513102392027,False,0,58,lebron james
8.656980023874961,2.4482731516441376,23.254064588202862,187.0,2,0,mid_range,early,0.29890981131956706,False,0,58,lebron james
13.6,3.5,16.2,538.0,2,6,mid_range,early,0.8333333333333334,True,1,59,lebron james
5.590291984855088,4.787306338501489,19.123112277468987,538.0,2,6,mid_range,early,0.8054602811415676,False,0,59,lebron james
5.440770506768105,4.2029213123577565,13.861253751256356,538.0,2,5,mid_range,early,0.8486389188149697,False,0,59,lebron james
26.257920142581813,5.038695627398436,14.282971427952056,538.0,2,4,deep_three,early,0.8212455694175923,False,0,59,lebron james
4.8,3.1,5.1,591.0,2,5,mid_range,very_early,0.42857142857142855,True,1,60,lebron james
11.026293975630379,0.0,6.389715971469128,591.0,2,3,mid_range,very_early,0.4406904386640049,False,0,60,lebron james
25.965182242930503,1.6778958974469798,4.801911279576849,591.0,2,5,deep_three,very_early,0.39464755910277144,False,0,60,lebron james
1.8151194664246102,2.214332103944059,9.035543508391097,591.0,2,4,mid_range,very_early,0.379087816426096,False,0,60,lebron james
6.9,2.2,19.6,683.0,1,5,mid_range,very_early,1.0,True,1,61,lebron james
1.9577951837174754,3.9611727730075668,18.867404489489992,683.0,1,5,restricted_area,very_early,0.9792991372064345,False,0,61,lebron james
2.9430679027011317,6.032350878555437,22.20386348650889,683.0,1,4,restricted_area,very_early,1.0,False,0,61,lebron james
2.2,3.5,18.0,159.0,2,7,restricted_area,early,0.15384615384615385,True,1,62,lebron james
3.8300254925413926,0.0,17.756593902972924,159.0,2,6,restricted_area,early,0.1760741088831176,False,0,62,lebron james
2.0331171865098066,5.906430274521938,18.99950122570062,159.0,2,6,restricted_area,early,0.14875597115040948,False,0,62,lebron james
18.225583564292496,3.9179518021586657,16.684561388928525,159.0,2,5,long_range,early,0.1413206952952666,False,0,62,lebron james
24.3,10.9,10.0,17.0,2,15,deep_three,early,0.3333333333333333,True,1,63,lebron james
27.902715501112535,5.069792809320133,12.14908527618421,17.0,2,13,deep_three,early,0.38180527819714233,False,0,63,lebron james
23.66599991524877,2.48316176923577,12.926066027926549,17.0,2,14,deep_three,early,0.3310067847607771,False,0,63,lebron james
22.05822580569896,7.249324009141649,12.465983729014717,17.0,2,14,deep_three,early,0.3624161441357446,False,0,63,lebron james
3.1,2.8,8.8,453.0,3,2,restricted_area,mid_end,0.7272727272727273,True,1,64,lebron james
1.1287152367962754,3.315036183658355,3.32462348508131,453.0,3,0,restricted_area,mid_end,0.7014869845598344,False,0,64,lebron james
8.238459485050114,5.3619724964617745,8.317247949351955,453.0,3,1,mid_range,mid_end,0.6937582866782998,False,0,64,lebron james
1.178400358242185,1.0820793708463805,3.2380555917449874,453.0,3,1,restricted_area,mid_end,0.7185212612168359,False,0,64,lebron james
25.0,2.2,4.5,103.0,2,5,deep_three,early,0.125,True,1,65,lebron james
15.896462978895567,5.710756770684769,5.321118796378234,103.0,2,4,long_range,early,0.14296858444759036,False,0,65,lebron james
21.99669975298116,3.8634773757514993,1.7635831645432098,103.0,2,4,deep_three,early,0.16984218827090783,False,0,65,lebron james
21.460660240675107,7.025896548232157,1.9466485526415416,103.0,2,5,deep_three,early,0.13941906310208052,False,0,65,lebron james
3.4,2.8,20.5,137.0,2,0,restricted_area,early,0.25,True,1,66,lebron james
24.247153072331763,2.5647437078261968,19.61131667601696,137.0,2,2,deep_three,early,0.2665034150009424,False,0,66,lebron james
10.49246230823239,4.481056181999651,21.808194291597953,137.0,2,0,mid_range,early,0.23900707863759235,False,0,66,lebron james
23.16300301249906,6.8879412906523925,17.00184968870091,137.0,2,0,deep_three,early,0.3016183764625655,False,0,66,lebron james
19.2,4.6,7.8,443.0,1,0,long_range,early,1.0,True,1,67,lebron james
